timestamp,open,high,low,Close
1678320000,1533.5626588328425,1544.1161241018056,1423.4934223701177,1436.9769625542604
1678233600,1562.0493980119054,1568.716870794005,1532.4842705298715,1532.6487171487852
1678147200,1565.8417092612563,1580.5996958181902,1541.832056032971,1562.0275123540446
1678060800,1564.3122266744917,1580.5068888440544,1556.295457871523,1566.2100662313558
1677974400,1566.6205008442798,1585.4987672897087,1557.462638273172,1564.3177386962725
1677888000,1568.8404827022553,1576.1238677423155,1551.1,1566.435831876556
1677801600,1647.8800937583903,1648.4864496720584,1548.9387107833975,1568.4668877281383
1677715200,1665.3564483378725,1676.5149237376345,1620.2745351318426,1646.7759327856334
1677628800,1605.3772681019739,1668.662640309627,1597.6250418956267,1665.331606275271
1677542400,1633.3322492738023,1646.4991340264683,1598.5634085407605,1603.697855119194
1677456000,1641.4147981098251,1664.406232120472,1612.1812953328422,1634.3017339000462
1677369600,1593.993604854481,1648.7056234089664,1588.7948607078026,1641.101308986129
1677283200,1607.97,1607.97,1564.8434754024934,1594.6489934736783
1677196800,1648.22,1663.74,1580.43,1609.14
1677110400,1643.1699999999998,1677.37,1632.61,1651.61
1677024000,1659.215048784199,1665.51,1600.77,1643.4711443869662
1676937600,1703.5813270663045,1716.15,1639.5,1656.929531097175
1676851200,1680.377253120679,1718.2094534099963,1652.86,1702.9258282831647
1676764800,1691.82,1721.7255299434232,1672.0553976124907,1679.5638952307993
1676678400,1693.9465129083715,1708.2444058897731,1681.7260660335785,1691.8397224227883
1676592000,1636.2434986068772,1719.94,1633.8099716282666,1694.8414011928019
1676505600,1674.8733797905425,1740.5409846395867,1636.7064446684708,1636.9822873389498
1676419200,1557.1286242934982,1676.5733083762736,1542.86,1675.1647198603487
1676332800,1506.1958215303903,1563.7426760022934,1495.4281185711359,1556.66287545871
1676246400,1515.3007736938125,1525.8762403002418,1467.569646672652,1506.924420867563
1676160000,1538.841502584742,1547.3855383618172,1500.652574075371,1515.954328290493
1676073600,1513.1589277736343,1542.8629820979202,1509.437494022542,1539.2426967051877
1675987200,1545.536155560135,1553.8139487014575,1498.1730262765866,1513.2127974272312
1675900800,1650.6280048333235,1655.7198485433619,1531.9545115724704,1545.771165512472
1675814400,1671.3057285434888,1690.2714587142268,1634.261406613929,1649.2088582619242
1675728000,1614.4353240712594,1677.037731815723,1614.4353240712594,1671.5922075837102
1675641600,1629.3796677298192,1656.4012920772977,1608.2131329006863,1614.2646338144616
1675555200,1665.4101658586933,1672.1804525516375,1614.784128550749,1629.840346561115
1675468800,1663.696311986246,1693.9246476687863,1646.4390823486851,1666.2547562859386
1675382400,1643.2461032777192,1673.6581632177501,1631.18734628681,1663.9977435229741
1675296000,1641.9797510061826,1712.141090336214,1636.995798306933,1641.6290313682607
1675209600,1585.908610911307,1647.4175895706023,1560.822938076285,1642.4016736122985
1675123200,1566.2601762556606,1600.947229483176,1562.1258820251026,1586.395041584686
1675036800,1644.930737429701,1647.09716055646,1544.1883346420664,1566.267214599806
1674950400,1572.3284596132792,1656.7355616828581,1567.2505554599768,1646.3975912377196
1674864000,1597.7988155004043,1606.3350413485482,1561.682974973507,1573.408539327373
1674777600,1601.1149228955474,1621.57130439506,1560.42851740301,1597.8047515450849
1674691200,1612.7316140076332,1630.884432341589,1582.3077746034123,1602.892667469686
1674604800,1556.101281767276,1637.3678615600288,1523.9638869237974,1614.2550742006724
1674518400,1626.5364549162935,1640.9718885044706,1545.4960002719436,1556.0225540840077
1674432000,1627.8865478909868,1645.1864352400025,1598.6212274250222,1627.142967458264
1674345600,1626.7276286244735,1661.7803324826575,1609.4163196480215,1627.554249637155
1674259200,1658.337269207755,1677.8185457311554,1623.7117912510128,1626.005765046123
1674172800,1551.0071025706611,1661.5005482804982,1543.482322269041,1660.1598248896112
1674086400,1510.9556991713075,1561.1835934402766,1510.9556991713075,1552.2594300209785
1674000000,1565.656445567374,1604.3259401952212,1503.1820449998208,1513.294471962974
1673913600,1576.901397583257,1601.9030360846998,1550.052691295567,1567.0138764966841
1673827200,1552.7925367522755,1598.0816591617788,1524.3210382983566,1576.0820086381268
1673740800,1550.0741858183746,1561.9603148341757,1517.3913811064508,1552.8570241503826
1673654400,1451.71569070154,1564.308683714962,1450.4292695098911,1550.1880051117805
1673568000,1416.0658156510015,1463.6395854077693,1401.5103326621638,1451.3579212428413
1673481600,1389.2871078365629,1434.793936329452,1376.2374049878588,1416.5159330554582
1673395200,1335.6439611417336,1389.7241083265449,1321.6231798083504,1389.0621389240293
1673308800,1320.0851707941565,1344.168214559998,1318.0383623556318,1335.412990259424
1673222400,1289.933351631125,1344.2951402126653,1285.9526977675164,1321.1787225659943
1673136000,1263.9694279588932,1287.684925208293,1259.0894229613127,1287.4100102432758
1673049600,1268.892544735519,1270.507262077774,1261.4060385157009,1264.2741533074736
1672963200,1250.8792245895274,1274.1158389448356,1238.1854807842997,1269.055185704585
1672876800,1256.4049608677126,1258.98777594979,1242.9617465973513,1250.8114352681864
1672790400,1214.2592401429738,1265.3151708212565,1212.6260416676066,1256.839965183907
1672704000,1213.7590385323592,1219.12465829209,1206.3021726913462,1214.1360647486088
1672617600,1199.959848977429,1220.275758695396,1193.6096745143616,1213.7660160609862
1672531200,1195.2776218410788,1203.3740673547104,1190.8769374929984,1199.96666211726
1672444800,1199.1508941549425,1206.433998265784,1192.809691084082,1194.866648673045
1672358400,1199.7833307486426,1201.5352612356662,1185.6055821139141,1198.938851247888
1672272000,1189.3364164162733,1204.736261880043,1186.7935796392874,1201.1078698333974
1672185600,1211.0836672404064,1213.5534293041324,1183.6153164434922,1189.515244449293
1672099200,1227.6436943111073,1232.3024576159228,1204.8078127774197,1211.0172284910009
1672012800,1218.4543469039143,1229.383028991617,1212.8994192433443,1227.2447713029194
1671926400,1220.5209402000262,1223.9495770117808,1202.122124230058,1218.7964250466812
1671840000,1219.9637293653086,1225.6253466690825,1214.877697031443,1220.541298708122
1671753600,1217.9505527839449,1229.554957450919,1213.887284792327,1220.0715964303542
1671667200,1213.7866133250805,1225.0907593671207,1185.676956679593,1217.488640425413
1671580800,1216.7559801399213,1218.2568336281722,1205.5072581456418,1213.4587142888304
1671494400,1167.7549965587166,1227.6697353793024,1164.0397230257158,1217.0821550869484
1671408000,1183.4482723486979,1193.8578139218855,1153.9013100247846,1166.570635556147
1671321600,1187.120321205563,1195.9180043039426,1173.5049216167988,1181.9600882570185
1671235200,1166.5517332566258,1189.157451642003,1162.3576050432655,1187.2267694325378
1671148800,1266.5219376608031,1279.3086424336757,1159.5036508646144,1166.204107502613
1671062400,1307.4974936152053,1311.249563384469,1261.2268100792467,1266.668792618722
1670976000,1320.5427929149257,1347.0247932615268,1302.645856179603,1308.1591002243165
1670889600,1275.7193635135272,1344.0427097501179,1256.967269053752,1320.470560651913
1670803200,1262.984869775711,1277.606967481991,1241.7059847247456,1275.407437591576
1670716800,1266.4673816601141,1283.0876255199835,1259.3143527301559,1263.8502106008098
1670630400,1262.9570360072564,1280.724572682706,1260.5955121882996,1266.321824200707
1670544000,1280.4112856231138,1292.0868954692044,1257.5411438926549,1262.5309717007858
1670457600,1231.5517144251473,1289.665940402573,1224.1877387253548,1280.5439063105207
1670371200,1271.3241299328067,1274.1313098835415,1220.865526214907,1230.9375975745104
1670284800,1259.2873868859888,1272.919700864142,1244.6679183377103,1272.764784400263
1670198400,1279.7186043071354,1305.082205385552,1250.120702736089,1258.7316496348985
1670112000,1241.54,1282.8516130883604,1241.54,1280.9512990992855
1670025600,1295.63,1302.82,1238.32,1242.05
1669939200,1275.91,1295.67,1268.18,1295.54
1669852800,1294.77,1294.77,1265.32,1275.41
1669766400,1216.23,1302.89,1213.42,1294.46
1669680000,1167.63,1223.34,1159.23,1216.0947932841977
1669593600,1193.7194882417616,1198.49,1152.19,1168.65
1669507200,1204.99,1221.8810103831963,1191.4516884305333,1191.89
1669420800,1198.66,1229.0126401220955,1196.5084449256865,1204.5232560641416
1669334400,1202.9113754364218,1204.1442666246191,1171.9273807932966,1197.622891748164
1669248000,1183.53,1214.2345302126598,1179.559567550368,1203.9358785101808
1669161600,1138.17,1188.1935384829962,1127.4855857445043,1184.2852435293532
1669075200,1105.936549260658,1140.1376781215743,1076.9991318137722,1135.008624956652
1668988800,1140.1749027143005,1141.6636571626145,1080.2670317559205,1106.4713493159695
1668902400,1216.1604210005057,1223.6536971075013,1131.715937524283,1141.475920354759
1668816000,1211.0259636616547,1227.704351620777,1197.7089974233884,1216.288221733953
1668729600,1199.4422766527166,1228.3716364673921,1199.4422766527166,1211.8850861114036
1668643200,1215.2047278695045,1226.1168049632147,1185.5081480624456,1199.5126069925311
1668556800,1251.0411421319855,1265.1190779819183,1187.9789457368545,1215.2233609765578
1668470400,1241.6217648171023,1286.153135295928,1234.150703742326,1251.8002966763943
1668384000,1219.7753518829538,1287.0985307186104,1175.2757062112164,1240.81844865221
1668297600,1255.215288170864,1272.0209432301174,1204.746716406467,1220.0310931112967
1668211200,1285.4137296964452,1285.928053970083,1237.2522187908585,1254.758686112557
1668124800,1295.859509911464,1303.2578232580272,1205.9783545668924,1286.1839064845685
1668038400,1100.2739430262793,1344.0886740179367,1090.177918224463,1298.7089721736306
1667952000,1334.629848113341,1335.9491247398228,1073.718900599202,1099.8975979033203
1667865600,1567.2149047243831,1575.7847231611222,1251.238497785103,1333.431156551274
1667779200,1569.5,1607.8691280403418,1548.6345156619086,1568.2518403989086
1667692800,1626.172501025062,1638.3,1567.7,1573.5
1667606400,1644.707212405419,1663.4852803107553,1624.1655468291074,1628.549541794778
1667520000,1530.9015859786748,1673.235441325647,1528.9284302493045,1645.077985801313
1667433600,1518.1631255052503,1557.9017864381688,1516.1645820069734,1531.517023271349
1667347200,1578.4178376075286,1615.806387296151,1503.2675414850123,1519.438295518984
1667260800,1572.6000268380874,1607.894209844152,1566.4058877060513,1579.7685406942787
1667174400,1590.9637998068868,1634.34,1552.4421524070135,1573.6810265150214
1667088000,1621.3265854715285,1638.4104715955302,1578.1000242678551,1592.802314962611
1667001600,1554.4604265027913,1657.479611461679,1549.3290143664944,1620.0358284981583
1666915200,1512.7382859455204,1571.129328184978,1490.3419369732708,1555.0654248787112
1666828800,1565.316139995423,1575.9519989597352,1508.0825630895572,1513.6496195294496
1666742400,1462.6382179184438,1589.9142559234533,1458.9966659611084,1565.6677225262295
1666656000,1344.7569668920855,1517.3193040600534,1336.1193594755719,1461.891572674031
1666569600,1364.0627115827815,1369.5989479246005,1326.7237403646625,1345.046195081098
1666483200,1314.507642303249,1370.4772528384171,1302.114263191904,1363.4428515055686
1666396800,1300.6262300816443,1318.6840085130873,1294.7247430835598,1313.5784572842163
1666310400,1282.1056296813572,1306.1572645681774,1257.6540573099016,1300.0447824049638
1666224000,1284.595341704324,1309.1686386795436,1272.7788842277585,1282.9775921462438
1666137600,1312.011051463643,1313.0177953511838,1281.8778978303997,1285.5966770697069
1666051200,1333.2293318425873,1340.872540811123,1289.171828737995,1309.1468964246822
1665964800,1306.5580984599594,1338.1125158408026,1296.027537861992,1331.1553332291087
1665878400,1276.5,1314.4329783859228,1276.5,1306.228057849204
1665792000,1296.67,1301.77,1268.07,1274.8
1665705600,1286.98,1341.68,1284.8,1297.71
1665619200,1292.5234570034936,1300.02,1202.18,1287.63
1665532800,1279.87,1304.36,1276,1294.41
1665446400,1290.0541261750461,1297.1380454515613,1268.5416274615106,1279.7694507159613
1665360000,1323.4089653989893,1336.6209045112919,1289.3039861192312,1290.7256258637667
1665273600,1315.67336157618,1328.6199999999997,1308.0330243198398,1323.2083324036648
1665187200,1331.0289486752017,1336.4256477711735,1304.7815724693044,1315.43
1665100800,1351.9562669586194,1360.5149620217935,1320.0552317675176,1332.207298689618
1665014400,1351.9408586342436,1382.2100000000003,1347.7468470031001,1351.338315961525
1664928000,1362.733686696749,1363.9052691284267,1318.4560355673702,1353.029008229662
1664841600,1323.7595859776618,1367.237480850546,1319.9014215198745,1362.661271792833
1664755200,1277.0643342828469,1328.951237337289,1267.482688441193,1324.1141101124128
1664668800,1311.032589024571,1316.9766330768007,1273.2013719633194,1275.0042689311078
1664582400,1328.1916264461313,1333.7898612336567,1304.0496035232113,1311.150404896928
1664496000,1336.3431579484932,1370.0496117995972,1316.9976324010045,1327.6159491770356
1664409600,1337.3842758264748,1350.0866257176522,1292.5867202822242,1335.7960670305465
1664323200,1329.7476322217299,1354.7585624053572,1267.331421873231,1336.781095034983
1664236800,1336.7102408019282,1398.9039869953217,1305.4029205834934,1330.5281256941182
1664150400,1294.5249552219345,1339.4366188855124,1281.7064334124473,1337.2775435716806
1664064000,1317.2524795030802,1336.043589981195,1272.6329880633928,1293.4041044665773
1663977600,1326.9921694622064,1348.3132971222767,1309.2586659777487,1317.5171593258851
1663891200,1326.488748048819,1355.75561533966,1262.9265179216325,1329.03724555718
1663804800,1245.8250350130177,1346.1938126691914,1238.096004207977,1326.2709163941643
1663718400,1322.902978137532,1390.906340200411,1223.5162117813115,1252.1882488411375
1663632000,1376.185631620588,1383.2492238629136,1314.9116878805094,1323.271748054805
1663545600,1334.6909923737576,1391.6550240213694,1288.0418459668429,1374.8859203783977
1663459200,1469.0241277621687,1469.0241277621687,1328.2503912067623,1334.4777149252425
1663372800,1433.820488485609,1474.4996838106133,1411.6310627567707,1469.7009149241123
1663286400,1472.997803431507,1482.889985068042,1412.566442705742,1432.1931970589576
1663200000,1638.804004663154,1650.9820988723877,1460.9508150778715,1472.6703343500992
1663113600,1574.7347025111728,1646.961997058266,1558.483824789094,1637.3582458469164
1663027200,1717.6024825063278,1753.4061538632968,1565.768457396024,1573.0557684952569
1662940800,1763.2742358495161,1780.775861788811,1694.2781435089394,1716.6340455097384
1662854400,1777.0547183808733,1787.6662197969433,1723.0369218523267,1763.095384544823
1662768000,1717.763159328917,1786.7869004883698,1709.7875427068595,1776.1331420328415
1662681600,1634.047783920546,1743.1252853321637,1632.994127676348,1721.0492985490816
1662595200,1630.7,1658.3999999999999,1597.92192222,1635.8205439371159
1662508800,1557.0708112099999,1654.55588987,1494.7999999999997,1628.9
1662422400,1619.3641529336876,1683.025693884315,1559.4491676047196,1560.5
1662336000,1579.825745014927,1623.7903602864358,1557.5242810230832,1617.79588369885
1662249600,1556.9055489267726,1579.3247955576664,1542.7240843992902,1578.9804942381672
1662163200,1574.0529952662835,1581.0078956938485,1536.271774130086,1558.276408403582
1662076800,1583.9437683657702,1646.4126380374369,1546.8864586860384,1578.3631172558303
1661990400,1552.8630370252922,1596.355005430569,1518.120146411211,1585.7438628329182
1661904000,1524.69076825918,1615.6213521967522,1524.69076825918,1553.8729630429875
1661817600,1551.8285256209679,1603.7369482320569,1477.9122842592305,1520.507711489201
1661731200,1426.6125924697458,1559.8079017741861,1426.0099476220682,1554.1310257885978
1661644800,1491.3429050388534,1507.4541296659988,1424.132652382681,1424.132652382681
1661558400,1508.200022853274,1518.7628370175992,1449.815194201472,1489.9393221326816
1661472000,1692.6795928168501,1702.69,1494.6061633622169,1508.6475324190708
1661385600,1658.03,1719.9300000000003,1657.44,1697.050157523356
1661299200,1663.44,1689.1885063199045,1605.93,1658.23
1661212800,1623.93,1668.7522630782098,1565.2590004066922,1663.9414255291936
1661126400,1617.84,1627.3344560968897,1530.4164710897494,1627.11858357258
1661040000,1576.6520894467035,1645.3967238685304,1566.7462548700576,1618.576667583729
1660953600,1610.61,1656.2475329465717,1530.7149863642253,1576.5264933715666
1660867200,1844.5507971863058,1844.5507971863058,1607.5261612412285,1611.047593935532
1660780800,1835.1622153763153,1879.8741881739134,1821.9877611164989,1846.4905052621828
1660694400,1878.1357825770804,1954.8095286789196,1820.3151610956907,1832.73
1660608000,1897.1214152142081,1914.6553721523,1854.0023821371199,1878.423401035227
1660521600,1935.3193758982427,2011.1414817657035,1874.0883234574007,1904.5985661521477
1660435200,1982.9857509769745,2025.2407912979977,1912.1143667636095,1936.9593965161862
1660348800,1959.8280248756048,2019.559796622542,1948.356985198561,1981.292126561297
1660262400,1881.0736857263357,1963.3351348981666,1856.9302164299022,1961.8912855514998
1660176000,1854.1540844236854,1931.336651610177,1852.6750341496431,1882.7047637039666
1660089600,1701.5770101806731,1884.0708549653375,1663.538415076803,1851.9202315375667
1660003200,1777.8,1788.4,1669.9999999999998,1703.6888086707906
1659916800,1699.8,1809.5,1694.3,1774.6000000000001
1659830400,1689.5,1727.35737218,1669.50571572,1697.9
1659744000,1736.62653044,1747.1,1686.26824792,1689.6
1659657600,1607.8,1737.9,1605.49087231,1735.3
1659571200,1615.9999999999998,1657.4999999999998,1579.2,1607.6
1659484800,1632.7,1682.1,1590.4,1618.42272978
1659398400,1629.7546445327212,1676.7,1563.75296461,1630.2000000000003
1659312000,1679.3223009834016,1703.531840215231,1610,1628.44135074
1659225600,1697.4176695344265,1750.725776228286,1670.558607212973,1681.9244430445603
1659139200,1722.1007375114511,1742.7750100244696,1677.4079498299127,1697.079476072964
1659052800,1725.257783782584,1765.0992600638533,1659.8511305886939,1724.72291250507
1658966400,1636.3954063940648,1781.0185638199496,1601.0014991361454,1726.1809874117353
1658880000,1449.8261631784453,1641.3065590743774,1421.5125352127477,1638.1685011677134
1658793600,1440.5195470775332,1445.969990839652,1360.0685463329478,1445.969990839652
1658707200,1597.9416534726706,1607.3922384021068,1438.586371677737,1438.586371677737
1658620800,1549.1713863488992,1660.7464409036006,1548.0058844448574,1598.043374297202
1658534400,1535.7188268991604,1596.2720906392458,1491.4243468621155,1549.6017675898856
1658448000,1575.6924154210574,1642.8202794698589,1520.9622201692632,1537.7971730168574
1658361600,1522.0471126523823,1599.8816102578157,1464.4657058281257,1575.9180231607863
1658275200,1542.5820380458833,1614.4388195288245,1496.020626061831,1517.9234870701764
1658188800,1581.5556046624185,1624.265174989632,1493.6837381350138,1543.2970387020457
1658102400,1338.2095222915507,1586.1080790572175,1336.9272948742596,1586.1080790572175
1658016000,1355.8462170966113,1381.8567157803864,1325.5069357136736,1335.0994467906048
1657929600,1231.092020213364,1384.170213047164,1192.9120564740808,1353.0020191330348
1657843200,1192.6062900504553,1282.9431177793606,1181.6824398356036,1231.7984733883595
1657756800,1114.6138976460325,1209.3770310070145,1073.6560418798158,1192.247318666498
1657670400,1037.2319434055335,1116.1396107215471,1011.2329353735203,1116.1396107215471
1657584000,1095.5819856261926,1096.5267242714722,1035.2713489751118,1035.2713489751118
1657497600,1167.6950700411435,1170.040180316866,1091.9278998451246,1095.3967177622726
1657411200,1216.7478840575204,1218.6528792543943,1156.0030209255049,1167.5918524559067
1657324800,1213.423547018803,1229.924476325197,1204.8263200978656,1217.503958727564
1657238400,1237.0640321769883,1273.7085107762325,1192.571498544814,1213.1091077907465
1657152000,1185.5,1251.6771646781576,1162.92246673,1238.6367414149088
1657065600,1131.3835708745028,1199.13242945,1111.7370514249683,1185.80375783
1656979200,1150.1098645335167,1168.5718559848785,1078.3949700714263,1132.7214562566924
1656892800,1073.1793040084635,1154.1879769446784,1045.2272793433024,1151.6919291569782
1656806400,1065.5713198712383,1084.7780347074902,1040.6547567515674,1073.5936477183423
1656720000,1057.8832421527834,1075.8135912239998,1028.8081877123789,1065.4282760062467
1656633600,1070.136728953411,1107.3355182330583,1036.8070472402055,1053.95664042261
1656547200,1097.890918184621,1104.5304449895996,1004.9626489460081,1067.3092345111006
1656460800,1142.6642135436614,1153.7441770720054,1087.3572652317516,1097.8013677245642
1656374400,1191.0880127071046,1231.0960700922926,1138.3266801089646,1143.111406796402
1656288000,1198.0411209958347,1236.9377437611586,1176.9725625940926,1192.408955055105
1656201600,1241.357825765296,1274.8808158391578,1197.1457623977851,1198.5156301744798
1656115200,1224.2109732543036,1250.472498586483,1180.8579109029722,1244.5784939497228
1656028800,1143.7601713031377,1243.308206216454,1131.4316498839778,1223.781443434225
1655942400,1048.6991576993391,1149.5936302116736,1048.6991576993391,1145.228401603809
1655856000,1123.778424379642,1124.630636713899,1042.9470738896014,1048.2016878764036
1655769600,1126.8976986714067,1187.9397121890267,1109.3648986257565,1122.9420315117202
1655683200,1126.05,1135.3106741867784,1070.66,1127.2296132349302
1655596800,990.71,1151,937.81,1125.73
1655510400,1085.76,1096.01,884.56,991.39
1655424000,1064.75,1113.11,1052.31,1086.5
1655337600,1236.65,1253.34,1052.27,1065.4
1655251200,1207.58,1241.84,1016.31,1236.7563441601342
1655164800,1207.82,1251.09,1080.9312334160531,1211.95
1655078400,1433.19,1449.49,1169.17,1204.596897948392
1654992000,1529.35,1540.484192596512,1430,1437.7262569172265
1654905600,1660.5,1680.5318070184703,1501.8128296657578,1526.9
1654819200,1786.4344739856238,1800.0468661092468,1655.3699999999997,1661.0508503224592
1654732800,1790.72,1829.9919378183595,1777.178477790745,1788.74
1654646400,1812.4613627114727,1834.268465197099,1766.1634781763125,1792.9697183836856
1654560000,1858.4255427243559,1868.1141674915154,1727.6654355571777,1812.3059873043146
1654473600,1805.0557647976234,1917.058332519362,1803.9041892838454,1858.8300827030803
1654387200,1803.6294722978755,1828.6689285134964,1774.9274556833661,1803.9887736057417
1654300800,1773.8039671717986,1812.7755926459886,1747.9810455856925,1802.2904975885594
1654214400,1833.0195624273424,1841.756356698873,1739.654969672585,1773.4180580068044
1654128000,1817.6300059408688,1848.6083507883036,1783.5236648528232,1833.38899225164
1654041600,1940.573265999242,1968.0554837844986,1772.0146265364356,1819.7928936887158
1653955200,1998.3717731916577,2011.2465624406884,1927.9031214198715,1938.0697577626775
1653868800,1811.0909382888926,2009.3175200841836,1801.5913046385842,1995.9571945130378
1653782400,1790.1874553273594,1822.9062920657475,1763.991491514957,1812.782662918136
1653696000,1726.926152141354,1804.6240804027198,1720.4627800897279,1791.9571943214783
1653609600,1790.9736942679383,1818.814584289604,1711.3950813603808,1721.1592096261115
1653523200,1934.9291273931108,1941.9875507400093,1747.5587038367194,1796.249426088412
1653436800,1978.15,2016.1899999999998,1940.06,1962.08
1653350400,1975.13,1990.83,1912.63,1978.4900000000002
1653264000,2037.4700000000003,2083.61,1957.44,1971.12
1653177600,1974.19,2049.12,1963.9,2045.84
1653091200,1956.7643723038905,1986.98,1936.26,1974.1499999999999
1653004800,2017.57,2055.6611937982034,1921.1900000000003,1959.3000000000002
1652918400,1912.0211657570683,2037.88,1901.52,2019.2142415664157
1652832000,2088.96,2105.6393069374376,1910.1675458150878,1910.1675458150878
1652745600,2020.6468019422357,2118,2010.767296034915,2089.4717554992912
1652659200,2142.69,2142.69,1983.2,2017.591974816357
1652572800,2054.0498603124593,2156.38263557957,2001.7878102470409,2143.3937025674654
1652486400,2006.5767017297878,2062.7489390114824,1949.1551372065408,2054.222697049186
1652400000,1954.3690593021345,2143.927880326978,1938.491390089164,2008.9013701074534
1652313600,2079.382456801796,2182.540433086965,1722.36926954477,1956.617867764764
1652227200,2340.5115318393246,2447.9925456998008,2000.645839662516,2064.3
1652140800,2228.4723704016005,2456.4307023795145,2202.948591899543,2342.8808479452578
1652054400,2519.4049346623556,2528.2900338748827,2227.008972041396,2234.5610485233133
1651968000,2634.805943015932,2639.904528328017,2492.000116172197,2520.266177690356
1651881600,2692.1575592026848,2701.771948742392,2593.475452535282,2636.3604005838597
1651795200,2745.485214511312,2756.775574585838,2634.596282716803,2693.092196465028
1651708800,2940.26872357461,2951.6260541633083,2701.151454173864,2748.5504657049273
1651622400,2780.5579870804145,2961.915013056008,2772.8599648913264,2940.3712164626613
1651536000,2855.0381859242407,2861.4428851711928,2758.1429753329435,2781.695546962
1651449600,2825.2216036453506,2880.8638630502173,2782.654842089247,2857.283630461652
1651363200,2726.8007592228396,2846.298176921404,2726.594353531348,2823.892489713571
1651276800,2817.305516292124,2840.5615413243363,2722.756240478216,2726.695069962875
1651190400,2935.910511336029,2945.3724608030607,2777.7886288095615,2816.59302943815
1651104000,2883.687632153008,2977.677490628178,2856.365946711058,2939.3478045259562
1651017600,2809.5944621978883,2918.0228376227906,2796.3431587663185,2890.611646691343
1650931200,3007.286820610516,3031.6261084633775,2779.5574026837157,2810.756627076162
1650844800,2922.2345398565426,3022.6337628286865,2800.748564465307,3008.4964182984945
1650758400,2933.3683542556682,2964.793479460563,2915.702533658085,2923.4264911998753
1650672000,2963.1133096480853,2979.307621785165,2920.2232442719323,2937.770450117909
1650585600,2983.9999612212937,3031.200431759856,2935.511082428812,2963.7326486723086
1650499200,3075.1531494592973,3177.6796841691116,2954.4514227942473,2986.039819397175
1650412800,3098.656698364832,3162.602990824134,3039.8771548441155,3079.3565211537966
1650326400,3056.220727294478,3128.08485858379,3032.9701396041755,3103.5487811546
1650240000,2988.6833159466632,3070.3639727972086,2890.3291231131343,3057.2204591928344
1650153600,3060.45498026737,3078.8687429301276,2986.4675609228225,2991.033393304836
1650067200,3040.192383930232,3078.4334523361526,3014.798637763354,3060.986070974377
1649980800,3021.84534831679,3050.0556781934065,2997.7173314744227,3042.554247326894
1649894400,3118.9863131843667,3143.955943315526,2983.7410161063426,3019.8051025293453
1649808000,3027.962117856179,3129.1887473402003,3001.4887610821293,3120.1956870847503
1649721600,2979.650499491285,3084.0135615247214,2953.1407999293356,3030.7163168876837
1649635200,3203.4404835175237,3215.0050546124976,2956.6506600792018,2975.156010964767
1649548800,3259.004929409964,3308.2807915128956,3209.1651888419306,3210.210271965175
1649462400,3192.7024079463795,3267.668422545415,3183.2390027185156,3263.0393967210975
1649376000,3227.708984892261,3312.330630727036,3173.863303954926,3192.310856971693
1649289600,3168.8513693558716,3266.1796910509233,3149.2891292162835,3232.321927703696
1649203200,3406.81714095906,3406.81714095906,3162.9049273827613,3168.9658013451676
